"tax_id","org_name","strain","reference","biosample_id","genome_size","gc_content","total_genes","coding_genes","tRNA_genes","host","RefSeq_category","genome_status","ftp_path","ref_type"
537007,"Blautia hansenii DSM 20583","DSM 20583","PRJNA393727","SAMN07340700",3065950,39,3045,2892,65,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/595/GCA_002222595.2_ASM222259v2","bioproject_id"
29388,"Staphylococcus capitis","TW2795","PRJDB4225","SAMD00041516",2486780,33.0952,2447,2325,61,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/356/175/GCA_002356175.1_ASM235617v1","bioproject_id"
1172562,"Helicobacter cinaedi PAGU611","PAGU611","PRJDB88","SAMD00061064",2101400,38.5221,2153,1989,39,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/635/GCA_000284635.1_ASM28463v1","bioproject_id"
1019,"Capnocytophaga sputigena","D1179","PRJNA369395","SAMN06754875",2855150,38.8,2565,2459,46,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/302/495/GCA_002302495.1_ASM230249v1","bioproject_id"
1249,"Weissella paramesenteroides","FDAARGOS_414","PRJNA231221","SAMN07312458",1947910,38.1,1925,1787,78,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/386/265/GCA_002386265.1_ASM238626v1","bioproject_id"
145391,"Staphylococcus hominis subsp. hominis","K1","PRJNA376656","SAMN06678637",2253410,31.4,2258,2070,58,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/850/375/GCA_002850375.1_ASM285037v1","bioproject_id"
1226298,"Lactobacillus paracasei subsp. paracasei JCM 8130","JCM 8130","PRJDB478","SAMD00010723",3017800,46.562,3198,2921,61,NA,"representative","Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/829/035/GCA_000829035.1_ASM82903v1","bioproject_id"
488,"Neisseria mucosa","ATCC 19696","PRJNA445206","SAMN08770273",2688410,51.1,2734,2388,59,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/028/315/GCA_003028315.1_ASM302831v1","bioproject_id"
495,"Neisseria elongata","M15911","PRJNA428178","SAMN09704973",2397280,53.9,2411,2206,60,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/351/545/GCA_003351545.1_ASM335154v1","bioproject_id"
126385,"Providencia alcalifaciens","FDAARGOS_408","PRJNA231221","SAMN07312452",3990110,42,3754,3609,80,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/393/505/GCA_002393505.1_ASM239350v1","bioproject_id"
587,"Providencia rettgeri","FDAARGOS_330","PRJNA231221","SAMN06173343",4518600,40.1,4211,4039,76,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/984/195/GCA_002984195.1_ASM298419v1","bioproject_id"
1683,"Bifidobacterium angulatum","GT102","PRJNA278963","SAMN03435124",2064640,59.3,1677,1574,53,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/966/445/GCA_000966445.2_ASM96644v2","bioproject_id"
1017,"Capnocytophaga gingivalis","H1496","PRJNA369395","SAMN06289147",2838630,40.1,2733,2574,50,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/302/415/GCA_002302415.1_ASM230241v1","bioproject_id"
28132,"Prevotella melaninogenica","FDAARGOS_306","PRJNA231221","SAMN06173319",3168230,40.9866,2503,2356,48,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/208/725/GCA_002208725.2_ASM220872v2","bioproject_id"
525284,"Gardnerella vaginalis ATCC 14019","ATCC 14019","PRJNA31473","SAMN00001462",1667350,41.4,1421,1365,45,"human","reference","Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/159/155/GCA_000159155.2_ASM15915v2","bioproject_id"
88688,"Caulobacter segnis","TK0059","PRJNA381387","SAMN06675636",4655470,67.7,4361,4201,51,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/015/125/GCA_003015125.1_ASM301512v1","bioproject_id"
990288,"Acidithiobacillus caldus SM-1","SM-1","PRJNA63223","SAMN02603220",3237600,60.938,3254,3106,49,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/221/025/GCA_000221025.1_ASM22102v1","bioproject_id"
79967,"Erwinia pyrifoliae","EpK1/15","PRJNA411857","SAMN07689503",4075680,53.3631,3911,3560,77,"plants",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/952/315/GCA_002952315.1_ASM295231v1","bioproject_id"
634176,"Aggregatibacter aphrophilus NJ8700","NJ8700","PRJNA258126","SAMN02988840",2313260,42.2,2247,2110,56,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/188/835/GCA_001188835.1_ASM118883v1","bioproject_id"
872331,"Mycoplasma hyorhinis HUB-1","HUB-1","PRJNA51405","SAMN02603209",839615,25.9,766,656,30,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/145/705/GCA_000145705.1_ASM14570v1","bioproject_id"
1281,"Staphylococcus carnosus","LTH 3730; SK 13; JCM 6069","PRJNA327949","SAMN05362534",2645110,34.6,2619,2370,59,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/701/005/GCA_001701005.1_ASM170100v1","bioproject_id"
860,"Fusobacterium periodonticum","KCOM 1283","PRJNA416417","SAMN07956182",2222370,28.2,2207,2020,45,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/763/595/GCA_002763595.1_ASM276359v1","bioproject_id"
1417673,"Haloarcula hispanica N601","N601","PRJNA227070","SAMN02393367",3901500,62.4661,3863,3742,47,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/504/565/GCA_000504565.2_ASM50456v2","bioproject_id"
608538,"Hydrogenobacter thermophilus TK-6","TK-6","PRJNA41547","SAMN00191234",1742930,44,1936,1872,44,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/164/905/GCA_000164905.1_ASM16490v1","bioproject_id"
75379,"Thiomonas intermedia K12","K12","PRJNA33641","SAMN02598504",3462100,63.8464,3296,3157,43,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/092/605/GCA_000092605.1_ASM9260v1","bioproject_id"
1203460,"Streptomyces hygroscopicus subsp. jinggangensis TL01",NA,"PRJNA169410","SAMN02603881",10078000,71.943,9248,8763,70,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/340/845/GCA_000340845.1_ASM34084v1","bioproject_id"
591365,"Streptococcus intermedius JTH08","JTH08","PRJDA33443","SAMD00060960",1933610,37.7,1926,1787,67,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/306/805/GCA_000306805.1_ASM30680v1","bioproject_id"
670307,"Hyphomicrobium denitrificans 1NES1","1NES1","PRJNA61091","SAMN02598541",3808690,59.7,3706,3609,47,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/230/975/GCA_000230975.3_ASM23097v3","bioproject_id"
698948,"Thermoanaerobacterium thermosaccharolyticum M0795","M0795","PRJNA60809","SAMN02261387",2894280,33.7123,2863,2689,57,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/328/545/GCA_000328545.1_ASM32854v1","bioproject_id"
668336,"Aggregatibacter actinomycetemcomitans D11S-1","D11S-1","PRJNA40107","SAMN02604243",2160720,44.3298,2165,2041,54,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/146/265/GCA_000146265.4_ASM14626v4","bioproject_id"
43675,"Rothia mucilaginosa","NUM-Rm6536","PRJDB4139","SAMD00036190",2292720,59.6,1791,1717,49,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/548/235/GCA_001548235.1_ASM154823v1","bioproject_id"
1427366,"Dickeya zeae EC1","EC1","PRJNA229184","SAMN03275446",4532360,53.4,4053,3837,88,"plants",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/045/GCA_000816045.1_ASM81604v1","bioproject_id"
565034,"Brachyspira hyodysenteriae WA1","WA1; ATCC 49526","PRJNA31263","SAMN02603102",3036630,27.0373,2637,2547,33,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/022/105/GCA_000022105.1_ASM2210v1","bioproject_id"
168471,"Laribacter hongkongensis","HLGZ1","PRJNA389628","SAMN07204264",3424270,62.3,3340,3160,79,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/215/055/GCA_002215055.1_ASM221505v1","bioproject_id"
1218933,"Pectobacterium carotovorum subsp. carotovorum PCC21","PCC21","PRJNA171960","SAMN02603169",4842770,52.2,4340,4115,76,"plants",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/294/535/GCA_000294535.1_ASM29453v1","bioproject_id"
1299328,"Mycobacterium kansasii 824","824","PRJNA260831","SAMN03067434",6402300,66.2,5640,5298,46,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/831/305/GCA_000831305.1_ASM83130v1","bioproject_id"
543736,"Rhodococcus opacus PD630","PD630","PRJNA178618","SAMN03081444",9169030,67.1923,8402,7903,52,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/599/545/GCA_000599545.1_ASM59954v1","bioproject_id"
1335,"Streptococcus equinus","FDAARGOS_251","PRJNA231221","SAMN04875577",2311540,39.3167,2278,2059,68,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/073/515/GCA_002073515.2_ASM207351v2","bioproject_id"
1048834,"Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1","Tc-4-1","PRJNA68273","SAMN02603470",3124050,61.5,3113,2850,63,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/875/GCA_000219875.1_ASM21987v1","bioproject_id"
1329908,"Borrelia hermsii CC1","CC1","PRJNA201001","SAMN03408291",922280,29.8,864,821,32,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/956/315/GCA_000956315.1_ASM95631v1","bioproject_id"
980422,"Strawberry lethal yellows phytoplasma (CPA) str. NZSb11","NZSb11","PRJNA62247","SAMN02603946",959779,27.2,974,861,34,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/397/185/GCA_000397185.1_ASM39718v1","bioproject_id"
1267754,"Corynebacterium urealyticum DSM 7111","DSM 7111","PRJNA183484","SAMN02603063",2316070,64.2,2020,1888,54,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/338/095/GCA_000338095.1_ASM33809v1","bioproject_id"
29486,"Yersinia ruckeri","SC09","PRJNA263861","SAMN03112801",3930830,47.5105,3658,3449,81,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/775/355/GCA_000775355.2_ASM77535v2","bioproject_id"
64104,"Bacillus pseudomycoides","219298","PRJNA243593","SAMN03081542",5675300,35.6237,5888,5395,115,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/742/855/GCA_000742855.1_ASM74285v1","bioproject_id"
1174529,"Candidatus Liberibacter asiaticus str. gxpsy","gxpsy","PRJNA158395","SAMN02604078",1268240,36.6,1161,1082,44,"plants",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/346/595/GCA_000346595.1_ASM34659v1","bioproject_id"
515622,"Butyrivibrio proteoclasticus B316","B316","PRJNA29153","SAMN02602973",4404890,39.999,3888,3782,50,NA,"representative","Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/145/035/GCA_000145035.1_ASM14503v1","bioproject_id"
1200792,"Brevibacillus brevis X23","X23","PRJNA168657","SAMN02469906",6643440,46.9,6463,6136,127,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/296/715/GCA_000296715.2_ASM29671v2","bioproject_id"
511435,"Candidatus Azobacteroides pseudotrichonymphae",NA,"PRJDB5275","SAMD00066057",1016910,27.2675,849,791,39,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/091/395/GCA_002091395.1_ASM209139v1","bioproject_id"
511437,"Lactobacillus buchneri NRRL B-30929","NRRL B-30929","PRJNA29003","SAMN00713605",2588310,44.2148,2539,2368,63,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/211/375/GCA_000211375.1_ASM21137v1","bioproject_id"
504832,"Oligotropha carboxidovorans OM5","OM5; ATCC 49405","PRJNA28805","SAMN02603611",3745630,62.4,3616,3518,49,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/021/365/GCA_000021365.1_ASM2136v1","bioproject_id"
208962,"Escherichia albertii","EC06-170","PRJDB3047","SAMD00026637",4657170,49.8,4693,4380,97,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/549/955/GCA_001549955.1_ASM154995v1","bioproject_id"
33934,"Anoxybacillus flavithermus","52-1A","PRJNA386099","SAMN06925341",2830120,42.2088,3013,2676,85,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/197/485/GCA_002197485.1_ASM219748v1","bioproject_id"
718251,"Edwardsiella tarda FL6-60","FL6-60","PRJNA45969","SAMN02603331",3728800,59.7004,3402,3225,95,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/146/305/GCA_000146305.1_ASM14630v1","bioproject_id"
1254432,"Sorangium cellulosum So0157-2","So0157-2","PRJNA179502","SAMN02603858",14782100,72.1,11021,10500,61,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/325/GCA_000418325.1_ASM41832v1","bioproject_id"
1334629,"Myxococcus fulvus 124B02","124B02","PRJNA203240","SAMN03609916",11048800,70,8753,8460,79,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/988/565/GCA_000988565.1_ASM98856v1","bioproject_id"
1138382,"Mycobacterium intracellulare MOTT-02","MOTT-02","PRJNA82153","SAMN02603184",5409700,68.1,5113,4990,47,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/277/145/GCA_000277145.1_ASM27714v1","bioproject_id"
72000,"Kocuria rhizophila","FDAARGOS_302","PRJNA231221","SAMN06173315",2697880,71.2,2374,2220,46,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/208/685/GCA_002208685.2_ASM220868v2","bioproject_id"
1036172,"Arcobacter butzleri 7h1h","7h1h","PRJNA67167","SAMN02604193",2253230,27.1,2266,2176,54,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/215/345/GCA_000215345.3_ASM21534v3","bioproject_id"
697284,"Paenibacillus larvae subsp. larvae DSM 25430","DSM 25430","PRJNA42205","SAMN02641512",4056010,44.9812,4060,3661,81,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/511/405/GCA_000511405.1_ASM51140v1","bioproject_id"
941640,"Mycoplasma haemofelis str. Langford 1","Langford 1","PRJEA61503","SAMEA2272171",1147260,38.9,1559,1487,31,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/200/735/GCA_000200735.1_ASM20073v1","bioproject_id"
43661,"Shewanella benthica","DB21MT-2","PRJEB25587","SAMEA104724135",4353510,45.9,3958,3461,98,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/476/435/GCA_900476435.1_SHEWBE_PRJEB25587v2","bioproject_id"
314315,"Lactobacillus sakei subsp. sakei 23K","23K","PRJNA13435","SAMEA3138223",1884660,41.3,1897,1771,63,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/065/GCA_000026065.1_ASM2606v1","bioproject_id"
1321370,"Idiomarina loihiensis GSL 199","GSL 199","PRJNA196939","SAMN02604286",2839760,47,2721,2639,56,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/401/175/GCA_000401175.1_ASM40117v1","bioproject_id"
1003201,"Rickettsia typhi str. TH1527","TH1527","PRJNA65219","SAMN02603529",1112370,28.9,882,827,33,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/277/285/GCA_000277285.1_ASM27728v1","bioproject_id"
262723,"Mycoplasma synoviae 53","53","PRJNA10676","SAMN02603527",799476,28.5,725,651,34,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/245/GCA_000008245.1_ASM824v1","bioproject_id"
633699,"Lactobacillus johnsonii FI9785","FI9785","PRJEA36575","SAMEA2272487",1785120,34.4436,1765,1581,53,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/091/405/GCA_000091405.1_ASM9140v1","bioproject_id"
264462,"Bdellovibrio bacteriovorus HD100","HD100","PRJNA9637","SAMEA3138335",3782950,50.6,3597,3548,36,NA,"representative","Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/196/175/GCA_000196175.1_ASM19617v1","bioproject_id"
114,"Gemmata obscuriglobus","DSM 5831","PRJNA429867","SAMN08361974",8998890,67.4,7467,7043,75,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/149/495/GCA_003149495.1_ASM314949v1","bioproject_id"
234621,"Rhodococcus erythropolis PR4","PR4 (= NBRC 100887)","PRJDA20395","SAMD00060932",6895540,62.2948,6491,6321,54,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/105/GCA_000010105.1_ASM1010v1","bioproject_id"
69966,"Macrococcus caseolyticus","IMD0819","PRJNA384137","SAMN06829096",2275600,36.7,2411,2297,59,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/119/825/GCA_002119825.1_ASM211982v1","bioproject_id"
239935,"Akkermansia muciniphila","YL44","PRJNA317592","SAMN04621615",2745280,55.7,2413,2333,52,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/688/765/GCA_001688765.2_ASM168876v2","bioproject_id"
1492,"Clostridium butyricum","JKY6D1","PRJNA303063","SAMN04285352",4618330,28.712,4141,3931,87,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/465/175/GCA_001465175.1_ASM146517v1","bioproject_id"
1421,"Lysinibacillus sphaericus","OT4b.25","PRJNA299746","SAMN04215005",4841660,37.1436,4802,4497,107,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/581/875/GCA_001581875.1_ASM158187v1","bioproject_id"
223967,"Methylorubrum populi","P-1M","PRJDB3447","SAMD00024749",5943880,69.0235,5539,5301,58,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/355/515/GCA_002355515.1_ASM235551v1","bioproject_id"
55802,"Thermococcus barophilus","CH5","PRJNA274261","SAMN03324231",2388530,41.8,2643,2520,47,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/433/455/GCA_001433455.1_ASM143345v1","bioproject_id"
96345,"Flavobacterium psychrophilum","CSF259-93","PRJNA245044","SAMN02770278",2900740,32.5,2595,2474,49,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/739/395/GCA_000739395.1_ASM73939v1","bioproject_id"
431944,"Magnetospirillum gryphiswaldense MSR-1","MSR-1","PRJNA431859","SAMN08409115",4155740,63.2,3939,3788,50,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/995/515/GCA_002995515.1_ASM299551v1","bioproject_id"
2148,"Acholeplasma laidlawii","NCTC10116","PRJEB6403","SAMEA4384074",1497560,31.9,1418,1365,36,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/476/025/GCA_900476025.1_50465_E02","bioproject_id"
1646,"Renibacterium salmoninarum","DJ2R","PRJNA418717","SAMN08032434",3155230,56.3,3153,2588,45,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/343/265/GCA_003343265.1_ASM334326v1","bioproject_id"
33940,"Geobacillus thermodenitrificans","KCTC3902","PRJNA347632","SAMN05894115",3505280,49.1,3561,3324,88,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/072/065/GCA_002072065.1_ASM207206v1","bioproject_id"
387662,"Candidatus Carsonella ruddii PV","PV","PRJNA17977","SAMD00061085",159662,16.6,213,182,28,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/365/GCA_000010365.1_ASM1036v1","bioproject_id"
1001585,"Pseudomonas mendocina NK-01","NK-01","PRJNA64797","SAMN02603190",5434350,62.5,5089,4973,66,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/204/295/GCA_000204295.1_ASM20429v1","bioproject_id"
43687,"Metallosphaera sedula","ARS50-1","PRJNA289697","SAMN03857118",2191530,46.2,2375,2297,44,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/266/655/GCA_001266655.1_ASM126665v1","bioproject_id"
362976,"Haloquadratum walsbyi DSM 16790","DSM 16790 = HBSQ001","PRJNA17185","SAMEA3138195",3179360,47.8971,2875,2669,45,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/185/GCA_000009185.1_ASM918v1","bioproject_id"
46541,"Thermosipho melanesiensis","431","PRJNA231770","SAMN02650334",1915340,31.4,1980,1877,48,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/941/385/GCA_001941385.1_ASM194138v1","bioproject_id"
364410,"Granulibacter bethesdensis","NIH3.1","PRJNA68647","SAMN03081433",2721810,58.8,2466,2395,52,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/576/085/GCA_000576085.2_ASM57608v2","bioproject_id"
101571,"Burkholderia ubonensis","RF23-BP41","PRJNA279182","SAMN03449140",7961600,67.0813,7165,6829,73,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/718/355/GCA_001718355.1_ASM171835v1","bioproject_id"
360104,"Campylobacter concisus 13826","13826","PRJNA17159","SAMN02604054",2099410,39.2388,2120,2033,46,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/725/GCA_000017725.2_ASM1772v2","bioproject_id"
1346,"Streptococcus iniae","89353","PRJNA352154","SAMN05967356",2098650,36.8,2030,1871,68,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/885/145/GCA_001885145.1_ASM188514v1","bioproject_id"
576610,"Polynucleobacter necessarius","PPGSP2","PRJEB15088","SAMEA4378220",1893410,46.2,1969,1632,37,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/165/GCA_900095165.1_PPGSP_Eae2_chr","bioproject_id"
754252,"Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1","CIRM-B1AI","PRJEA46291","SAMEA2272304",2616380,67.3,2317,2187,44,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/091/725/GCA_000091725.1_ASM9172v1","bioproject_id"
1288394,"Aeromonas hydrophila ML09-119","ML09-119","PRJNA188141","SAMN02603614",5024500,60.8,4646,4415,111,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/401/555/GCA_000401555.1_ASM40155v1","bioproject_id"
316,"Pseudomonas stutzeri","CGMCC 1.1803","PRJNA68131","SAMN02603041",4547930,63.9,4242,4047,59,NA,"representative","Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/605/GCA_000219605.1_ASM21960v1","bioproject_id"
94132,"Ramlibacter tataouinensis","5-Oct","PRJNA275370","SAMN03342428",4916630,67.6,4608,4518,47,NA,"representative","Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/580/455/GCA_001580455.1_ASM158045v1","bioproject_id"
158899,"Collimonas fungivorans","Ter6","PRJNA299268","SAMN04195674",5599730,59,5013,4777,53,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/584/145/GCA_001584145.1_ASM158414v1","bioproject_id"
