"reference","genus","species","accession","acc_text","accession","ncbi_nucid","ncbi_taxid","name","ncbi_spid","ncbi_species","species","subsp","formasp","candidatus","ncbi_taxid","name","ncbi_spid","ncbi_species"
"gbm00032.pdf","Nocardia","Nocardia higoensis","AB108778","accession no. (16S rRNA gene): AB108778.","AB108778","33383069","1206730","Nocardia higoensis NBRC 100133","228599","Nocardia higoensis","Nocardia higoensis",FALSE,FALSE,FALSE,"228599","Nocardia higoensis","228599","Nocardia higoensis"
"gbm00032.pdf","Nocardia","Nocardia ignorata","AJ303008","accession no. (16S rRNA gene): AJ303008.","AJ303008","14970609","145285","Nocardia ignorata","145285","Nocardia ignorata","Nocardia ignorata",FALSE,FALSE,FALSE,"145285","Nocardia ignorata","145285","Nocardia ignorata"
"gbm00032.pdf","Nocardia","Nocardia inohanensis","AB092560","accession no. (16S rRNA gene): AB092560.","AB092560","29565510","209246","Nocardia inohanensis","209246","Nocardia inohanensis","Nocardia inohanensis",FALSE,FALSE,FALSE,"209246","Nocardia inohanensis","209246","Nocardia inohanensis"
"gbm00032.pdf","Nocardia","Nocardia iowensis","DQ925490","accession no. (16S rRNA gene): DQ925490.","DQ925490","116007050","204891","Nocardia iowensis","204891","Nocardia iowensis","Nocardia iowensis",FALSE,FALSE,FALSE,"204891","Nocardia iowensis","204891","Nocardia iowensis"
"gbm00032.pdf","Nocardia","Nocardia jejuensis","AY964666","accession no. (16S rRNA gene): AY964666.","AY964666","63099702","328049","Nocardia jejuensis","328049","Nocardia jejuensis","Nocardia jejuensis",FALSE,FALSE,FALSE,"328049","Nocardia jejuensis","328049","Nocardia jejuensis"
"gbm00032.pdf","Nocardia","Nocardia jiangxiensis","AY639902","accession no. (16S rRNA gene): AY639902.","AY639902","50593120","282685","Nocardia jiangxiensis","282685","Nocardia jiangxiensis","Nocardia jiangxiensis",FALSE,FALSE,FALSE,"282685","Nocardia jiangxiensis","282685","Nocardia jiangxiensis"
"gbm00032.pdf","Nocardia","Nocardia jinanensis","DQ 462650","accession no. (16S rRNA gene): DQ 462650.","DQ",NA,NA,NA,NA,NA,"Nocardia jinanensis",FALSE,FALSE,FALSE,"382504","Nocardia jinanensis","382504","Nocardia jinanensis"
"gbm00032.pdf","Nocardia","Nocardia kruczakiae","AY441974","accession no. (16S rRNA gene): AY441974.","AY441974","41057629","261477","Nocardia kruczakiae","261477","Nocardia kruczakiae","Nocardia kruczakiae",FALSE,FALSE,FALSE,"261477","Nocardia kruczakiae","261477","Nocardia kruczakiae"
"gbm00032.pdf","Nocardia","Nocardia lijiangensis","AY779043","accession no. (16S rRNA gene): AY779043.","AY779043","55247490","299618","Nocardia lijiangensis","299618","Nocardia lijiangensis","Nocardia lijiangensis",FALSE,FALSE,FALSE,"299618","Nocardia lijiangensis","299618","Nocardia lijiangensis"
"gbm00032.pdf","Nocardia","Nocardia mexicana","AY903610","accession no. (16S rRNA gene): AY903610.","AY903610","62866704","279262","Nocardia mexicana","279262","Nocardia mexicana","Nocardia mexicana",FALSE,FALSE,FALSE,"279262","Nocardia mexicana","279262","Nocardia mexicana"
"gbm00032.pdf","Nocardia","Nocardia miyunensis","AY639901","accession no. (16S rRNA gene): AY639901.","AY639901","50593119","282684","Nocardia miyunensis","282684","Nocardia miyunensis","Nocardia miyunensis",FALSE,FALSE,FALSE,"282684","Nocardia miyunensis","282684","Nocardia miyunensis"
"gbm00032.pdf","Nocardia","Nocardia neocaledoniensis","AY282603","accession no. (16S rRNA gene): AY282603.","AY282603","32448575","236511","Nocardia neocaledoniensis","236511","Nocardia neocaledoniensis","Nocardia neocaledoniensis",FALSE,FALSE,FALSE,"236511","Nocardia neocaledoniensis","236511","Nocardia neocaledoniensis"
"gbm00032.pdf","Nocardia","Nocardia niigatensis","DQ659910","accession no. (16S rRNA gene): DQ659910.","DQ659910","109895404","209249","Nocardia niigatensis","209249","Nocardia niigatensis","Nocardia niigatensis",FALSE,FALSE,FALSE,"209249","Nocardia niigatensis","209249","Nocardia niigatensis"
"gbm00032.pdf","Nocardia","Nocardia ninae","DQ235687","accession no. (16S rRNA gene): DQ235687.","DQ235687","81303320","356145","Nocardia ninae","356145","Nocardia ninae","Nocardia ninae",FALSE,FALSE,FALSE,"356145","Nocardia ninae","356145","Nocardia ninae"
"gbm00032.pdf","Nocardia","Nocardia nova","AF430028","accession no. (16S rRNA gene): AF430028.","AF430028","28933360","37330","Nocardia nova","37330","Nocardia nova","Nocardia nova",FALSE,FALSE,FALSE,"37330","Nocardia nova","37330","Nocardia nova"
"gbm00032.pdf","Nocardia","Nocardia otitidiscaviarum","AF430067","accession no. (16S rRNA gene): AF430067.","AF430067","28933399","1823","Nocardia otitidiscaviarum","1823","Nocardia otitidiscaviarum","Nocardia otitidiscaviarum",FALSE,FALSE,FALSE,"1823","Nocardia otitidiscaviarum","1823","Nocardia otitidiscaviarum"
"gbm00032.pdf","Nocardia","Nocardia paucivorans","AF430041","accession no. (16S rRNA gene): AF430041.","AF430041","28933373","114259","Nocardia paucivorans","114259","Nocardia paucivorans","Nocardia paucivorans",FALSE,FALSE,FALSE,"114259","Nocardia paucivorans","114259","Nocardia paucivorans"
"gbm00032.pdf","Nocardia","Nocardia pigrifrangens","AF219974","accession no. (16S rRNA gene): AF219974.","AF219974","6942191","113618","Nocardia pigrifrangens","113618","Nocardia pigrifrangens","Nocardia pigrifrangens",FALSE,FALSE,FALSE,"113618","Nocardia pigrifrangens","113618","Nocardia pigrifrangens"
"gbm00032.pdf","Nocardia","Nocardia pneumoniae","AB108780","accession no. (16S rRNA gene): AB108780.","AB108780","38423530","228601","Nocardia pneumoniae","228601","Nocardia pneumoniae","Nocardia pneumoniae",FALSE,FALSE,FALSE,"228601","Nocardia pneumoniae","228601","Nocardia pneumoniae"
"gbm00032.pdf","Nocardia","Nocardia polyresistens","AY626158","accession no. (16S rRNA gene): AY626158.","AY626158","48525814","280618","Nocardia polyresistens","280618","Nocardia polyresistens","Nocardia polyresistens",FALSE,FALSE,FALSE,"280618","Nocardia polyresistens","280618","Nocardia polyresistens"
"gbm00032.pdf","Nocardia","Nocardia pseudobrasiliensis","AF430042","accession no. (16S rRNA gene): AF430042.","AF430042","28933374","45979","Nocardia pseudobrasiliensis","45979","Nocardia pseudobrasiliensis","Nocardia pseudobrasiliensis",FALSE,FALSE,FALSE,"45979","Nocardia pseudobrasiliensis","45979","Nocardia pseudobrasiliensis"
"gbm00032.pdf","Nocardia","Nocardia pseudovaccinii","AF430046","accession no. (16S rRNA gene): AF430046.","AF430046","28933378","189540","Nocardia pseudovaccinii","189540","Nocardia pseudovaccinii","Nocardia pseudovaccinii",FALSE,FALSE,FALSE,"189540","Nocardia pseudovaccinii","189540","Nocardia pseudovaccinii"
"gbm00032.pdf","Nocardia","Nocardia puris","AJ508748","accession no. (16S rRNA gene): AJ508748.","AJ508748","30024178","208602","Nocardia puris","208602","Nocardia puris","Nocardia puris",FALSE,FALSE,FALSE,"208602","Nocardia puris","208602","Nocardia puris"
"gbm00032.pdf","Nocardia","Nocardia salmonicida","AF430050","accession no. (16S rRNA gene): AF430050.","AF430050","28933382","53431","Nocardia salmonicida","53431","Nocardia salmonicida","Nocardia salmonicida",FALSE,FALSE,FALSE,"53431","Nocardia salmonicida","53431","Nocardia salmonicida"
"gbm00032.pdf","Nocardia","Nocardia seriolae","AF 430039","accession no. (16S rRNA gene): AF 430039.","AF",NA,NA,NA,NA,NA,"Nocardia seriolae",FALSE,FALSE,FALSE,"37332","Nocardia seriolae","37332","Nocardia seriolae"
"gbm00032.pdf","Nocardia","Nocardia shimofusensis","AB108775","accession no. (16S rRNA gene): AB108775.","AB108775","33383066","228596","Nocardia shimofusensis","228596","Nocardia shimofusensis","Nocardia shimofusensis",FALSE,FALSE,FALSE,"228596","Nocardia shimofusensis","228596","Nocardia shimofusensis"
"gbm00032.pdf","Nocardia","Nocardia sienata","AB121770","accession no. (16S rRNA gene): AB121770.","AB121770","50344690","248552","Nocardia sienata","248552","Nocardia sienata","Nocardia sienata",FALSE,FALSE,FALSE,"248552","Nocardia sienata","248552","Nocardia sienata"
"gbm00032.pdf","Nocardia","Nocardia soli","AF430051","accession no. (16S rRNA gene): AF430051.","AF430051","28933383","134962","Nocardia soli","134962","Nocardia soli","Nocardia soli",FALSE,FALSE,FALSE,"134962","Nocardia soli","134962","Nocardia soli"
"gbm00032.pdf","Nocardia","Nocardia speluncae","AM422449","accession no. (16S rRNA gene): AM422449.","AM422449","158327719","419477","Nocardia speluncae","419477","Nocardia speluncae","Nocardia speluncae",FALSE,FALSE,FALSE,"419477","Nocardia speluncae","419477","Nocardia speluncae"
"gbm00032.pdf","Nocardia","Nocardia takedensis","AB158277","accession no. (16S rRNA gene): AB158277.","AB158277","40645691","259390","Nocardia takedensis","259390","Nocardia takedensis","Nocardia takedensis",FALSE,FALSE,FALSE,"259390","Nocardia takedensis","259390","Nocardia takedensis"
"gbm00032.pdf","Nocardia","Nocardia tenerifensis","AJ556157","accession no. (16S rRNA gene): AJ556157.","AJ556157","29837117","228006","Nocardia tenerifensis","228006","Nocardia tenerifensis","Nocardia tenerifensis",FALSE,FALSE,FALSE,"228006","Nocardia tenerifensis","228006","Nocardia tenerifensis"
"gbm00032.pdf","Nocardia","Nocardia terpenica","AB201298","accession no. (16S rRNA gene): AB201298.","AB201298","73760386","455432","Nocardia terpenica","455432","Nocardia terpenica","Nocardia terpenica",FALSE,FALSE,FALSE,"455432","Nocardia terpenica","455432","Nocardia terpenica"
"gbm00032.pdf","Nocardia","Nocardia testacea","AB192415","accession no. (16S rRNA gene): AB192415.","AB192415","53913429","248551","Nocardia testacea","248551","Nocardia testacea","Nocardia testacea",FALSE,FALSE,FALSE,"248551","Nocardia testacea","248551","Nocardia testacea"
"gbm00032.pdf","Nocardia","Nocardia thailandica","AB126874","accession no. (16S rRNA gene): AB126874.","AB126874","51315279","257275","Nocardia thailandica","257275","Nocardia thailandica","Nocardia thailandica",FALSE,FALSE,FALSE,"257275","Nocardia thailandica","257275","Nocardia thailandica"
"gbm00032.pdf","Nocardia","Nocardia transvalensis","AF430047","accession no. (16S rRNA gene): AF430047.","AF430047","28933379","37333","Nocardia transvalensis","37333","Nocardia transvalensis","Nocardia transvalensis",FALSE,FALSE,FALSE,"37333","Nocardia transvalensis","37333","Nocardia transvalensis"
"gbm00032.pdf","Nocardia","Nocardia uniformis","AF430044","accession no. (16S rRNA gene): AF430044.","AF430044","28933376","53432","Nocardia uniformis","53432","Nocardia uniformis","Nocardia uniformis",FALSE,FALSE,FALSE,"53432","Nocardia uniformis","53432","Nocardia uniformis"
"gbm00032.pdf","Nocardia","Nocardia vaccinii","AF430045","accession no. (16S rRNA gene): AF430045.","AF430045","28933377","1822","Nocardia vaccinii","1822","Nocardia vaccinii","Nocardia vaccinii",FALSE,FALSE,FALSE,"1822","Nocardia vaccinii","1822","Nocardia vaccinii"
"gbm00032.pdf","Nocardia","Nocardia vermiculata","AB126873","accession no. (16S rRNA gene): AB126873.","AB126873","51315278","257274","Nocardia vermiculata","257274","Nocardia vermiculata","Nocardia vermiculata",FALSE,FALSE,FALSE,"257274","Nocardia vermiculata","257274","Nocardia vermiculata"
"gbm00032.pdf","Nocardia","Nocardia veterana","AF430055","accession no. (16S rRNA gene): AF430055.","AF430055","28933387","132249","Nocardia veterana","132249","Nocardia veterana","Nocardia veterana",FALSE,FALSE,FALSE,"132249","Nocardia veterana","132249","Nocardia veterana"
"gbm00032.pdf","Nocardia","Nocardia vinacea","AB024312","accession no. (16S rRNA gene): AB024312.","AB024312","5689244","96468","Nocardia vinacea","96468","Nocardia vinacea","Nocardia vinacea",FALSE,FALSE,FALSE,"96468","Nocardia vinacea","96468","Nocardia vinacea"
"gbm00032.pdf","Nocardia","Nocardia wallacei","EU099357","accession no. (16S rRNA gene): EU099357.","EU099357","158726657","480035","Nocardia wallacei","480035","Nocardia wallacei","Nocardia wallacei",FALSE,FALSE,FALSE,"480035","Nocardia wallacei","480035","Nocardia wallacei"
"gbm00032.pdf","Nocardia","Nocardia xishanensis","AY333115","accession no. (16S rRNA gene): AY333115.","AY333115","38349553","238964","Nocardia xishanensis","238964","Nocardia xishanensis","Nocardia xishanensis",FALSE,FALSE,FALSE,"238964","Nocardia xishanensis","238964","Nocardia xishanensis"
"gbm00032.pdf","Nocardia","Nocardia yamanashiensis","AB092561","accession no. (16S rRNA gene): AB092561.","AB092561","29565511","209247","Nocardia yamanashiensis","209247","Nocardia yamanashiensis","Nocardia yamanashiensis",FALSE,FALSE,FALSE,"209247","Nocardia yamanashiensis","209247","Nocardia yamanashiensis"
"gbm00033.pdf","Rhodococcus","Rhodococcus rhodochrous","X79288","accession no. (16S rRNA gene): X79288.","X79288","640003","1829","Rhodococcus rhodochrous","1829","Rhodococcus rhodochrous","Rhodococcus rhodochrous",FALSE,FALSE,FALSE,"1829","Rhodococcus rhodochrous","1829","Rhodococcus rhodochrous"
"gbm00033.pdf","Rhodococcus","Rhodococcus aetherivorans","AF447391","accession no. (16S rRNA gene): AF447391.","AF447391","20271163","191292","Rhodococcus aetherivorans","191292","Rhodococcus aetherivorans","Rhodococcus aetherivorans",FALSE,FALSE,FALSE,"191292","Rhodococcus aetherivorans","191292","Rhodococcus aetherivorans"
"gbm00033.pdf","Rhodococcus","Rhodococcus baikonurensis","AB071951","accession no. (16S rRNA gene): AB071951.","AB071951","23306941","172041","Rhodococcus baikonurensis","172041","Rhodococcus baikonurensis","Rhodococcus baikonurensis",FALSE,FALSE,FALSE,"172041","Rhodococcus baikonurensis","172041","Rhodococcus baikonurensis"
"gbm00033.pdf","Rhodococcus","Rhodococcus coprophilus","X80626","accession no. (16S rRNA gene): X80626.","X80626","671617","38310","Rhodococcus coprophilus","38310","Rhodococcus coprophilus","Rhodococcus coprophilus",FALSE,FALSE,FALSE,"38310","Rhodococcus coprophilus","38310","Rhodococcus coprophilus"
"gbm00033.pdf","Rhodococcus","Rhodococcus corynebacterioides","AF430066","accession no. (16S rRNA gene): AF430066.","AF430066","28933398","53972","Rhodococcus corynebacterioides","53972","Rhodococcus corynebacterioides","Rhodococcus corynebacterioides",FALSE,FALSE,FALSE,"53972","Rhodococcus corynebacterioides","53972","Rhodococcus corynebacterioides"
"gbm00033.pdf","Rhodococcus","Rhodococcus equi","X80614","accession no. (16S rRNA gene): X80614.","X80614","639996","43767","Rhodococcus hoagii","43767","Rhodococcus hoagii","Rhodococcus equi",FALSE,FALSE,FALSE,"43767","Rhodococcus hoagii","43767","Rhodococcus hoagii"
"gbm00033.pdf","Rhodococcus","Rhodococcus erythropolis","X81929","accession no. (16S rRNA gene): X81929.","X81929","1061223","1833","Rhodococcus erythropolis","1833","Rhodococcus erythropolis","Rhodococcus erythropolis",FALSE,FALSE,FALSE,"1833","Rhodococcus erythropolis","1833","Rhodococcus erythropolis"
"gbm00033.pdf","Rhodococcus","Rhodococcus fascians","X79186","accession no. (16S rRNA gene): X79186.","X79186","562783","1828","Rhodococcus fascians","1828","Rhodococcus fascians","Rhodococcus fascians",FALSE,FALSE,FALSE,"1828","Rhodococcus fascians","1828","Rhodococcus fascians"
"gbm00033.pdf","Rhodococcus","Rhodococcus globerulus","X80619","accession no. (16S rRNA gene): X80619.","X80619","671619","33008","Rhodococcus globerulus","33008","Rhodococcus globerulus","Rhodococcus globerulus",FALSE,FALSE,FALSE,"33008","Rhodococcus globerulus","33008","Rhodococcus globerulus"
"gbm00033.pdf","Rhodococcus","Rhodococcus gordoniae","AY233201","accession no. (16S rRNA gene): AY233201.","AY233201","28894858","223392","Rhodococcus gordoniae","223392","Rhodococcus gordoniae","Rhodococcus gordoniae",FALSE,FALSE,FALSE,"223392","Rhodococcus gordoniae","223392","Rhodococcus gordoniae"
"gbm00033.pdf","Rhodococcus","Rhodococcus imtechensis","AY525785","accession no. (16S rRNA gene): AY525785.","AY525785","42562193","1165867","Rhodococcus imtechensis RKJ300 = JCM 13270","262776","Rhodococcus imtechensis","Rhodococcus imtechensis",FALSE,FALSE,FALSE,"262776","Rhodococcus imtechensis","262776","Rhodococcus imtechensis"
"gbm00033.pdf","Rhodococcus","Rhodococcus jostii","AB046357","accession no. (16S rRNA gene): AB046357.","AB046357","12328428","132919","Rhodococcus jostii","132919","Rhodococcus jostii","Rhodococcus jostii",FALSE,FALSE,FALSE,"132919","Rhodococcus jostii","132919","Rhodococcus jostii"
"gbm00033.pdf","Rhodococcus","Rhodococcus koreensis","AF124342","accession no. (16S rRNA gene): AF124342, AF124343.","AF124342","5577980","99653","Rhodococcus koreensis","99653","Rhodococcus koreensis","Rhodococcus koreensis",FALSE,FALSE,FALSE,"99653","Rhodococcus koreensis","99653","Rhodococcus koreensis"
"gbm00033.pdf","Rhodococcus","Rhodococcus kroppenstedtii","AY726605","accession no. (16S rRNA gene): AY726605.","AY726605","52082702","293050","Rhodococcus kroppenstedtii","293050","Rhodococcus kroppenstedtii","Rhodococcus kroppenstedtii",FALSE,FALSE,FALSE,"293050","Rhodococcus kroppenstedtii","293050","Rhodococcus kroppenstedtii"
"gbm00033.pdf","Rhodococcus","Rhodococcus kunmingensis","DQ997045","accession no. (16S rRNA gene): DQ997045.","DQ997045","116294341","408066","Rhodococcus kunmingensis","408066","Rhodococcus kunmingensis","Rhodococcus kunmingensis",FALSE,FALSE,FALSE,"408066","Rhodococcus kunmingensis","408066","Rhodococcus kunmingensis"
"gbm00033.pdf","Rhodococcus","Rhodococcus kyotonensis","AB269261","accession no. (16S rRNA gene): AB269261.","AB269261","151425910","398843","Rhodococcus kyotonensis","398843","Rhodococcus kyotonensis","Rhodococcus kyotonensis",FALSE,FALSE,FALSE,"398843","Rhodococcus kyotonensis","398843","Rhodococcus kyotonensis"
"gbm00033.pdf","Rhodococcus","Rhodococcus maanshanensis","AF416566","accession no. (16S rRNA gene): AF416566.","AF416566","18139852","183556","Rhodococcus maanshanensis","183556","Rhodococcus maanshanensis","Rhodococcus maanshanensis",FALSE,FALSE,FALSE,"183556","Rhodococcus maanshanensis","183556","Rhodococcus maanshanensis"
